Time	UTC	FINKEN_SENSOR_MODEL:acceleration_z	FINKEN_SENSOR_MODEL:acceleration_y	FINKEN_SENSOR_MODEL:acceleration_x	FINKEN_SENSOR_MODEL:velocity_yaw	FINKEN_SENSOR_MODEL:velocity_roll	FINKEN_SENSOR_MODEL:velocity_pitch	FINKEN_SENSOR_MODEL:velocity_z	FINKEN_SENSOR_MODEL:velocity_y	FINKEN_SENSOR_MODEL:velocity_x
2390.551	09:27:28.551	-9.621094	-0.518555	0.365234	0.005127	-0.003174	0.003174	0.	0.	0.
2390.709	09:27:28.709	-9.597656	-0.609375	0.313477	0.008301	-0.001953	0.000977	0.	0.	0.
2390.790	09:27:28.790	-9.75	-0.514648	0.313477	0.00415	-0.000977	0.001953	0.	0.	0.
2391.197	09:27:29.197	-9.688477	-0.557617	0.327148	0.00415	0.000977	0.00415	0.	0.	0.
2391.269	09:27:29.269	-9.668945	-0.585938	0.341797	0.00415	0.	0.005127	0.	0.	0.
2391.549	09:27:29.549	-9.541016	-0.566406	0.365234	0.001953	0.	0.001953	0.	0.	0.
2391.670	09:27:29.670	-9.707031	-0.604492	0.365234	0.005127	-0.001953	0.00415	0.	0.	0.
2391.789	09:27:29.789	-9.621094	-0.619141	0.361328	0.005127	-0.00415	0.001953	0.	0.	0.
2391.830	09:27:29.830	-9.621094	-0.609375	0.293945	0.00415	-0.001953	0.005127	0.	0.	0.
2391.950	09:27:29.950	-9.683594	-0.576172	0.280273	0.000977	-0.000977	0.00415	0.	0.	0.
2392.149	09:27:30.149	-9.711914	-0.576172	0.265625	0.003174	0.	0.005127	0.	0.	0.
2392.268	09:27:30.268	-9.688477	-0.604492	0.313477	0.005127	0.	0.001953	0.	0.	0.
2392.511	09:27:30.511	-9.612305	-0.518555	0.323242	0.00415	-0.000977	0.005127	0.	0.	0.
2392.629	09:27:30.629	-9.635742	-0.595703	0.289062	0.005127	-0.001953	0.00415	0.	0.	0.
2392.750	09:27:30.750	-9.65918	-0.652344	0.318359	0.007324	-0.000977	0.001953	0.	0.	0.
2392.869	09:27:30.869	-9.640625	-0.581055	0.327148	0.00415	-0.001953	0.000977	0.	0.	0.
2392.989	09:27:30.989	-9.707031	-0.561523	0.313477	0.005127	-0.001953	0.000977	0.	0.	0.
2393.068	09:27:31.068	-9.65918	-0.533203	0.370117	0.006348	-0.003174	0.005127	0.	0.	0.
2393.228	09:27:31.228	-9.759766	-0.52832	0.408203	0.007324	0.	0.003174	0.	0.	0.
2393.391	09:27:31.391	-9.625977	-0.523438	0.336914	0.006348	-0.000977	0.001953	0.	0.	0.
2393.549	09:27:31.549	-9.673828	-0.624023	0.351562	0.003174	-0.00415	0.003174	0.	0.	0.
2393.669	09:27:31.669	-9.692383	-0.523438	0.280273	0.006348	-0.003174	0.005127	0.	0.	0.
2393.831	09:27:31.831	-9.602539	-0.542969	0.318359	0.003174	-0.001953	0.003174	0.	0.	0.
2394.071	09:27:32.071	-9.683594	-0.547852	0.40332	0.005127	-0.003174	0.001953	0.	0.	0.
2394.228	09:27:32.228	-9.597656	-0.633789	0.327148	0.007324	0.	0.00415	0.	0.	0.
2394.389	09:27:32.389	-9.65918	-0.604492	0.341797	0.001953	-0.001953	0.005127	0.	0.	0.
2394.551	09:27:32.551	-9.625977	-0.633789	0.332031	0.006348	-0.001953	0.001953	0.	0.	0.
2394.710	09:27:32.710	-9.702148	-0.59082	0.351562	0.010498	-0.000977	0.003174	0.	0.	0.
2394.790	09:27:32.790	-9.72168	-0.561523	0.34668	0.005127	0.	0.003174	0.	0.	0.
2395.031	09:27:33.031	-9.711914	-0.557617	0.351562	0.006348	-0.000977	0.001953	0.	0.	0.
2395.230	09:27:33.230	-9.716797	-0.557617	0.323242	0.005127	-0.001953	0.003174	0.	0.	0.
2395.351	09:27:33.351	-9.688477	-0.571289	0.361328	0.007324	-0.001953	0.001953	0.	0.	0.
2395.551	09:27:33.551	-9.702148	-0.566406	0.394531	0.00415	-0.003174	0.001953	0.	0.	0.
2395.668	09:27:33.668	-9.635742	-0.628906	0.389648	0.003174	0.	0.000977	0.	0.	0.
2395.831	09:27:33.831	-9.745117	-0.557617	0.318359	0.006348	0.000977	0.001953	0.	0.	0.
2396.030	09:27:34.030	-9.745117	-0.557617	0.332031	0.001953	-0.000977	0.003174	0.	0.	0.
2396.188	09:27:34.188	-9.650391	-0.552734	0.289062	0.008301	-0.003174	0.005127	0.	0.	0.
2396.389	09:27:34.389	-9.607422	-0.59082	0.313477	0.005127	-0.000977	0.005127	0.	0.	0.
2396.430	09:27:34.430	-9.697266	-0.552734	0.394531	0.003174	-0.003174	0.00415	0.	0.	0.
2396.590	09:27:34.590	-9.678711	-0.576172	0.361328	0.010498	-0.003174	0.003174	0.	0.	0.
2396.670	09:27:34.670	-9.650391	-0.566406	0.332031	0.005127	-0.001953	0.00415	0.	0.	0.
2396.829	09:27:34.829	-9.75	-0.609375	0.356445	0.007324	-0.000977	0.006348	0.	0.	0.
2396.991	09:27:34.991	-9.607422	-0.581055	0.237305	0.00415	0.000977	0.001953	0.	0.	0.
2397.151	09:27:35.151	-9.65918	-0.576172	0.265625	0.005127	-0.001953	0.000977	0.	0.	0.
2397.669	09:27:35.669	-9.65918	-0.576172	0.336914	0.005127	-0.00415	0.005127	0.	0.	0.
2398.110	09:27:36.110	-9.726562	-0.581055	0.313477	0.006348	-0.000977	0.00415	0.	0.	0.
2398.629	09:27:36.629	-9.673828	-0.561523	0.303711	0.008301	-0.003174	0.005127	0.	0.	0.
2398.790	09:27:36.790	-9.688477	-0.571289	0.341797	0.006348	-0.005127	0.003174	0.	0.	0.
2398.830	09:27:36.830	-9.602539	-0.533203	0.323242	0.001953	0.	0.003174	0.	0.	0.
2399.030	09:27:37.030	-9.55957	-0.609375	0.379883	0.005127	-0.001953	0.003174	0.	0.	0.
2399.150	09:27:37.150	-9.592773	-0.657227	0.351562	0.007324	-0.000977	0.003174	0.	0.	0.
2399.269	09:27:37.269	-9.635742	-0.609375	0.327148	0.005127	0.000977	0.006348	0.	0.	0.
2399.670	09:27:37.670	-9.617188	-0.571289	0.313477	0.005127	-0.000977	0.001953	0.	0.	0.
2399.988	09:27:37.988	-9.635742	-0.59082	0.323242	0.001953	-0.00415	0.003174	0.	0.	0.
2400.110	09:27:38.110	-9.612305	-0.538086	0.327148	0.006348	0.	0.00415	0.	0.	0.
2400.230	09:27:38.230	-9.668945	-0.566406	0.375	0.003174	0.	0.000977	0.	0.	0.
2400.309	09:27:38.309	-9.664062	-0.561523	0.327148	0.005127	-0.000977	0.001953	0.	0.	0.
2400.589	09:27:38.589	-9.65918	-0.609375	0.298828	0.003174	-0.003174	0.003174	0.	0.	0.
2400.669	09:27:38.669	-9.683594	-0.518555	0.351562	0.00415	-0.00415	0.001953	0.	0.	0.
2400.788	09:27:38.788	-9.77832	-0.595703	0.298828	0.00415	-0.000977	0.003174	0.	0.	0.
2400.989	09:27:38.989	-9.635742	-0.557617	0.375	0.00415	-0.001953	0.000977	0.	0.	0.
2401.069	09:27:39.069	-9.678711	-0.566406	0.280273	0.00415	-0.00415	0.003174	0.	0.	0.
2401.112	09:27:39.112	-9.597656	-0.595703	0.356445	0.005127	-0.003174	0.000977	0.	0.	0.
2401.308	09:27:39.308	-9.583008	-0.59082	0.375	0.007324	-0.000977	0.003174	0.	0.	0.
2401.429	09:27:39.429	-9.640625	-0.585938	0.308594	0.008301	-0.003174	0.00415	0.	0.	0.
2401.552	09:27:39.552	-9.617188	-0.581055	0.313477	-0.000977	0.000977	0.003174	0.	0.	0.
2401.749	09:27:39.749	-9.625977	-0.571289	0.379883	0.005127	-0.001953	0.005127	0.	0.	0.
2401.870	09:27:39.870	-9.711914	-0.557617	0.379883	0.006348	-0.001953	0.001953	0.	0.	0.
2401.988	09:27:39.988	-9.678711	-0.538086	0.280273	0.008301	-0.003174	0.005127	0.	0.	0.
2402.270	09:27:40.270	-9.617188	-0.633789	0.318359	0.006348	-0.001953	0.001953	0.	0.	0.
2402.390	09:27:40.390	-9.617188	-0.561523	0.323242	0.000977	-0.000977	0.00415	0.	0.	0.
2402.590	09:27:40.590	-9.72168	-0.557617	0.293945	0.008301	-0.001953	0.003174	0.	0.	0.
2402.668	09:27:40.668	-9.668945	-0.59082	0.365234	0.005127	0.	0.003174	0.	0.	0.
2402.868	09:27:40.868	-9.692383	-0.599609	0.398438	0.000977	-0.000977	0.006348	0.	0.	0.
2402.910	09:27:40.910	-9.65918	-0.552734	0.375	0.006348	-0.000977	0.001953	0.	0.	0.
2403.069	09:27:41.069	-9.579102	-0.561523	0.332031	0.007324	-0.003174	0.005127	0.	0.	0.
2403.228	09:27:41.228	-9.564453	-0.595703	0.318359	0.005127	-0.003174	0.00415	0.	0.	0.
2403.390	09:27:41.390	-9.688477	-0.604492	0.280273	0.008301	0.	0.003174	0.	0.	0.
2404.111	09:27:42.111	-9.668945	-0.619141	0.389648	0.00415	-0.001953	0.001953	0.	0.	0.
2404.269	09:27:42.269	-9.625977	-0.595703	0.323242	0.00415	0.001953	0.005127	0.	0.	0.
2404.671	09:27:42.671	-9.65918	-0.566406	0.351562	0.001953	-0.001953	0.000977	0.	0.	0.
2404.790	09:27:42.790	-9.607422	-0.547852	0.34668	0.001953	-0.003174	0.001953	0.	0.	0.
2404.909	09:27:42.909	-9.655273	-0.609375	0.351562	0.008301	-0.003174	0.005127	0.	0.	0.
2405.029	09:27:43.029	-9.673828	-0.566406	0.280273	0.008301	0.	0.003174	0.	0.	0.
2405.148	09:27:43.148	-9.72168	-0.566406	0.289062	0.003174	0.000977	0.008301	0.	0.	0.
2405.270	09:27:43.270	-9.788086	-0.599609	0.356445	0.000977	-0.001953	0.003174	0.	0.	0.
2405.390	09:27:43.390	-9.630859	-0.552734	0.389648	0.00415	-0.000977	0.001953	0.	0.	0.
2405.510	09:27:43.510	-9.645508	-0.581055	0.356445	0.003174	0.	0.005127	0.	0.	0.
2405.723	09:27:43.723	-9.740234	-0.599609	0.327148	0.	-0.000977	0.00415	0.	0.	0.
2405.908	09:27:43.908	-9.697266	-0.514648	0.318359	0.007324	0.000977	0.003174	0.	0.	0.
2406.069	09:27:44.069	-9.655273	-0.576172	0.336914	0.006348	-0.005127	0.007324	0.	0.	0.
2406.190	09:27:44.190	-9.692383	-0.604492	0.370117	0.007324	0.001953	0.006348	0.	0.	0.
2406.309	09:27:44.309	-9.650391	-0.547852	0.356445	0.00415	0.	0.001953	0.	0.	0.
2406.669	09:27:44.669	-9.664062	-0.585938	0.336914	0.001953	-0.001953	0.008301	0.	0.	0.
2407.270	09:27:45.270	-9.707031	-0.542969	0.332031	0.00415	0.000977	0.001953	0.	0.	0.
2407.469	09:27:45.469	-9.683594	-0.595703	0.318359	0.006348	-0.001953	0.001953	0.	0.	0.
2407.510	09:27:45.510	-9.640625	-0.628906	0.285156	0.003174	0.	0.003174	0.	0.	0.
2407.630	09:27:45.630	-9.683594	-0.59082	0.298828	0.007324	-0.000977	0.00415	0.	0.	0.
2407.749	09:27:45.749	-9.579102	-0.599609	0.327148	0.00415	-0.001953	0.005127	0.	0.	0.
2407.870	09:27:45.870	-9.621094	-0.538086	0.451172	0.005127	-0.003174	0.006348	0.	0.	0.
2407.909	09:27:45.909	-9.635742	-0.581055	0.394531	0.010498	-0.003174	0.000977	0.	0.	0.
2408.110	09:27:46.110	-9.797852	-0.585938	0.323242	0.007324	-0.000977	0.00415	0.	0.	0.
2408.591	09:27:46.591	-9.621094	-0.485352	0.370117	0.000977	-0.00415	0.001953	0.	0.	0.
2408.710	09:27:46.710	-9.730469	-0.585938	0.361328	0.00415	0.000977	0.005127	0.	0.	0.
2408.868	09:27:46.868	-9.711914	-0.581055	0.313477	0.003174	0.000977	0.003174	0.	0.	0.
2408.989	09:27:46.989	-9.740234	-0.585938	0.303711	0.003174	-0.000977	0.001953	0.	0.	0.
2409.071	09:27:47.071	-9.607422	-0.59082	0.298828	0.003174	0.000977	0.007324	0.	0.	0.
2409.269	09:27:47.269	-9.678711	-0.581055	0.303711	0.003174	-0.00415	0.005127	0.	0.	0.
2409.669	09:27:47.669	-9.688477	-0.571289	0.285156	0.005127	-0.001953	0.001953	0.	0.	0.
2409.751	09:27:47.751	-9.579102	-0.576172	0.280273	0.007324	0.000977	0.005127	0.	0.	0.
2409.871	09:27:47.871	-9.773438	-0.542969	0.303711	0.006348	0.	0.006348	0.	0.	0.
2409.992	09:27:47.992	-9.683594	-0.624023	0.323242	0.008301	-0.001953	0.006348	0.	0.	0.
2410.238	09:27:48.238	-9.645508	-0.624023	0.323242	0.005127	-0.00415	0.007324	0.	0.	0.
2410.309	09:27:48.309	-9.630859	-0.533203	0.308594	0.007324	-0.000977	-0.000977	0.	0.	0.
2410.471	09:27:48.471	-9.702148	-0.557617	0.384766	0.005127	-0.000977	0.000977	0.	0.	0.
2410.593	09:27:48.593	-9.664062	-0.566406	0.365234	0.001953	0.001953	-0.000977	0.	0.	0.
2410.748	09:27:48.748	-9.621094	-0.542969	0.303711	-0.001953	0.001953	0.005127	0.	0.	0.
2410.868	09:27:48.868	-9.630859	-0.552734	0.298828	0.003174	-0.001953	0.00415	0.	0.	0.
2410.950	09:27:48.950	-9.664062	-0.542969	0.375	0.006348	-0.001953	0.003174	0.	0.	0.
2411.070	09:27:49.070	-9.630859	-0.557617	0.408203	0.007324	0.	0.00415	0.	0.	0.
2411.269	09:27:49.269	-9.655273	-0.561523	0.365234	0.003174	-0.001953	0.003174	0.	0.	0.
2411.429	09:27:49.429	-9.688477	-0.576172	0.365234	0.00415	-0.00415	0.000977	0.	0.	0.
2411.629	09:27:49.629	-9.707031	-0.609375	0.361328	0.006348	0.000977	-0.000977	0.	0.	0.
2411.670	09:27:49.670	-9.745117	-0.552734	0.318359	0.00415	0.000977	0.00415	0.	0.	0.
2411.869	09:27:49.869	-9.678711	-0.542969	0.384766	0.005127	-0.000977	0.006348	0.	0.	0.
2411.989	09:27:49.989	-9.668945	-0.566406	0.341797	0.006348	-0.000977	0.00415	0.	0.	0.
2412.236	09:27:50.236	-9.640625	-0.547852	0.318359	0.006348	0.000977	0.00415	0.	0.	0.
2412.269	09:27:50.269	-9.617188	-0.585938	0.365234	0.003174	-0.00415	0.001953	0.	0.	0.
2412.549	09:27:50.549	-9.688477	-0.571289	0.298828	0.006348	-0.001953	0.001953	0.	0.	0.
2412.748	09:27:50.748	-9.668945	-0.576172	0.293945	0.003174	-0.00415	0.	0.	0.	0.
2412.789	09:27:50.789	-9.635742	-0.566406	0.375	0.001953	-0.001953	0.003174	0.	0.	0.
2412.910	09:27:50.910	-9.625977	-0.552734	0.318359	0.000977	0.000977	0.006348	0.	0.	0.
2412.990	09:27:50.990	-9.597656	-0.599609	0.323242	0.005127	0.000977	0.003174	0.	0.	0.
2413.069	09:27:51.069	-9.673828	-0.59082	0.323242	0.00415	-0.000977	0.001953	0.	0.	0.
2413.428	09:27:51.428	-9.711914	-0.604492	0.285156	0.005127	-0.000977	-0.001953	0.	0.	0.
2413.551	09:27:51.551	-9.635742	-0.571289	0.384766	0.00415	-0.003174	0.005127	0.	0.	0.
2413.709	09:27:51.709	-9.625977	-0.514648	0.365234	0.00415	-0.00415	0.003174	0.	0.	0.
2413.828	09:27:51.828	-9.579102	-0.614258	0.327148	0.	-0.00415	0.001953	0.	0.	0.
2413.869	09:27:51.869	-9.607422	-0.609375	0.341797	0.010498	-0.001953	0.00415	0.	0.	0.
2414.030	09:27:52.030	-9.72168	-0.585938	0.341797	-0.000977	-0.001953	0.003174	0.	0.	0.
2414.271	09:27:52.271	-9.664062	-0.585938	0.289062	0.000977	-0.001953	0.003174	0.	0.	0.
2414.631	09:27:52.631	-9.564453	-0.619141	0.365234	0.006348	-0.00415	0.005127	0.	0.	0.
2414.750	09:27:52.750	-9.745117	-0.538086	0.293945	0.00415	0.	0.00415	0.	0.	0.
2414.949	09:27:52.949	-9.625977	-0.581055	0.375	0.003174	-0.005127	0.001953	0.	0.	0.
2415.031	09:27:53.031	-9.678711	-0.624023	0.289062	0.006348	0.	0.000977	0.	0.	0.
2415.241	09:27:53.241	-9.678711	-0.585938	0.417969	0.006348	-0.000977	0.005127	0.	0.	0.
2415.271	09:27:53.271	-9.726562	-0.585938	0.375	0.003174	-0.003174	0.005127	0.	0.	0.
2415.511	09:27:53.511	-9.617188	-0.561523	0.375	0.005127	-0.001953	0.00415	0.	0.	0.
2415.632	09:27:53.632	-9.711914	-0.571289	0.327148	0.	0.	0.00415	0.	0.	0.
2415.750	09:27:53.750	-9.645508	-0.585938	0.308594	0.001953	-0.000977	0.001953	0.	0.	0.
2415.908	09:27:53.908	-9.668945	-0.552734	0.356445	0.00415	-0.001953	0.00415	0.	0.	0.
2415.989	09:27:53.989	-9.688477	-0.518555	0.298828	0.005127	-0.000977	0.00415	0.	0.	0.
2416.511	09:27:54.511	-9.702148	-0.571289	0.365234	0.007324	-0.001953	0.006348	0.	0.	0.
2416.630	09:27:54.630	-9.683594	-0.557617	0.327148	0.000977	-0.000977	0.00415	0.	0.	0.
2416.750	09:27:54.750	-9.617188	-0.642578	0.336914	0.005127	-0.000977	0.005127	0.	0.	0.
2416.869	09:27:54.869	-9.707031	-0.52832	0.255859	0.003174	-0.005127	0.005127	0.	0.	0.
2417.029	09:27:55.029	-9.716797	-0.624023	0.323242	0.006348	-0.003174	0.00415	0.	0.	0.
2417.071	09:27:55.071	-9.602539	-0.514648	0.394531	0.00415	-0.000977	0.000977	0.	0.	0.
2417.269	09:27:55.269	-9.759766	-0.538086	0.280273	0.00415	-0.001953	0.003174	0.	0.	0.
2417.350	09:27:55.350	-9.697266	-0.557617	0.34668	0.00415	-0.003174	0.00415	0.	0.	0.
2417.590	09:27:55.590	-9.707031	-0.599609	0.332031	0.000977	-0.001953	0.00415	0.	0.	0.
2417.670	09:27:55.670	-9.702148	-0.576172	0.351562	0.005127	-0.000977	0.001953	0.	0.	0.
2417.829	09:27:55.829	-9.655273	-0.542969	0.336914	0.007324	0.000977	0.003174	0.	0.	0.
2418.069	09:27:56.069	-9.673828	-0.614258	0.336914	0.00415	0.001953	0.005127	0.	0.	0.
2418.231	09:27:56.231	-9.617188	-0.595703	0.379883	0.000977	-0.005127	0.00415	0.	0.	0.
2418.351	09:27:56.351	-9.655273	-0.599609	0.379883	0.007324	-0.001953	0.003174	0.	0.	0.
2418.589	09:27:56.589	-9.617188	-0.604492	0.336914	0.007324	-0.00415	0.005127	0.	0.	0.
2418.708	09:27:56.708	-9.579102	-0.619141	0.270508	0.006348	-0.000977	0.005127	0.	0.	0.
2418.748	09:27:56.748	-9.683594	-0.571289	0.323242	0.006348	-0.001953	0.003174	0.	0.	0.
2418.908	09:27:56.908	-9.683594	-0.557617	0.351562	0.003174	-0.003174	0.003174	0.	0.	0.
2419.069	09:27:57.069	-9.702148	-0.566406	0.293945	0.00415	0.	0.003174	0.	0.	0.
2419.228	09:27:57.228	-9.668945	-0.585938	0.379883	0.00415	-0.003174	0.003174	0.	0.	0.
2419.630	09:27:57.630	-9.583008	-0.557617	0.298828	0.001953	-0.001953	0.003174	0.	0.	0.
2419.749	09:27:57.749	-9.702148	-0.552734	0.417969	0.006348	-0.000977	0.00415	0.	0.	0.
2419.869	09:27:57.869	-9.707031	-0.552734	0.270508	0.001953	0.003174	0.003174	0.	0.	0.
2420.230	09:27:58.230	-9.602539	-0.633789	0.341797	0.001953	-0.000977	0.005127	0.	0.	0.
2420.549	09:27:58.549	-9.65918	-0.633789	0.40332	0.005127	-0.001953	0.005127	0.	0.	0.
2420.630	09:27:58.630	-9.664062	-0.585938	0.327148	0.001953	-0.001953	0.00415	0.	0.	0.
2420.789	09:27:58.789	-9.697266	-0.614258	0.365234	0.007324	0.001953	0.006348	0.	0.	0.
2420.911	09:27:58.911	-9.711914	-0.561523	0.251953	0.005127	-0.003174	0.008301	0.	0.	0.
2421.030	09:27:59.030	-9.711914	-0.628906	0.361328	0.010498	-0.001953	0.005127	0.	0.	0.
2421.150	09:27:59.150	-9.664062	-0.561523	0.361328	0.007324	-0.003174	0.005127	0.	0.	0.
2421.310	09:27:59.310	-9.617188	-0.557617	0.384766	0.006348	-0.000977	0.	0.	0.	0.
2421.428	09:27:59.428	-9.673828	-0.595703	0.332031	0.006348	-0.000977	0.005127	0.	0.	0.
2421.590	09:27:59.590	-9.692383	-0.633789	0.308594	0.006348	-0.001953	0.000977	0.	0.	0.
2421.949	09:27:59.949	-9.702148	-0.59082	0.365234	0.000977	-0.003174	0.00415	0.	0.	0.
2422.110	09:28:0.110	-9.688477	-0.538086	0.375	0.00415	-0.003174	0.00415	0.	0.	0.
2422.270	09:28:0.270	-9.754883	-0.614258	0.341797	0.000977	-0.003174	0.005127	0.	0.	0.
2422.551	09:28:0.551	-9.607422	-0.595703	0.318359	0.00415	-0.003174	0.001953	0.	0.	0.
2422.630	09:28:0.630	-9.592773	-0.547852	0.298828	0.000977	-0.001953	0.005127	0.	0.	0.
2422.828	09:28:0.828	-9.683594	-0.595703	0.394531	0.005127	0.	0.005127	0.	0.	0.
2422.950	09:28:0.950	-9.697266	-0.509766	0.384766	0.008301	-0.00415	0.001953	0.	0.	0.
2423.069	09:28:1.069	-9.697266	-0.619141	0.313477	0.001953	-0.005127	0.00415	0.	0.	0.
2423.189	09:28:1.189	-9.65918	-0.581055	0.308594	0.005127	0.	0.006348	0.	0.	0.
2423.310	09:28:1.310	-9.692383	-0.581055	0.318359	0.008301	-0.006348	0.00415	0.	0.	0.
2423.508	09:28:1.508	-9.673828	-0.542969	0.323242	0.006348	-0.000977	0.001953	0.	0.	0.
2423.868	09:28:1.868	-9.716797	-0.599609	0.323242	0.001953	-0.00415	0.00415	0.	0.	0.
2423.990	09:28:1.990	-9.745117	-0.604492	0.265625	0.003174	-0.003174	0.001953	0.	0.	0.
2424.270	09:28:2.270	-9.602539	-0.576172	0.365234	0.005127	-0.00415	0.001953	0.	0.	0.
2424.350	09:28:2.350	-9.612305	-0.523438	0.379883	-0.000977	0.	0.001953	0.	0.	0.
2424.470	09:28:2.470	-9.650391	-0.566406	0.379883	0.007324	-0.003174	0.001953	0.	0.	0.
2424.628	09:28:2.628	-9.655273	-0.585938	0.318359	0.000977	0.001953	0.005127	0.	0.	0.
2424.789	09:28:2.789	-9.768555	-0.538086	0.379883	0.006348	-0.001953	0.006348	0.	0.	0.
2425.031	09:28:3.031	-9.683594	-0.59082	0.313477	0.000977	-0.003174	0.005127	0.	0.	0.
2425.110	09:28:3.110	-9.650391	-0.552734	0.298828	0.00415	-0.000977	0.001953	0.	0.	0.
2425.309	09:28:3.309	-9.655273	-0.533203	0.332031	0.00415	0.	0.001953	0.	0.	0.
2425.468	09:28:3.468	-9.640625	-0.59082	0.323242	0.000977	-0.001953	0.007324	0.	0.	0.
2425.588	09:28:3.588	-9.617188	-0.557617	0.303711	0.00415	-0.000977	0.003174	0.	0.	0.
2425.788	09:28:3.788	-9.640625	-0.581055	0.308594	0.001953	-0.000977	0.003174	0.	0.	0.
2425.909	09:28:3.909	-9.711914	-0.609375	0.379883	0.005127	-0.00415	0.005127	0.	0.	0.
2426.111	09:28:4.111	-9.640625	-0.557617	0.351562	0.001953	0.000977	0.003174	0.	0.	0.
2426.348	09:28:4.348	-9.668945	-0.595703	0.351562	0.00415	-0.006348	0.00415	0.	0.	0.
2426.429	09:28:4.429	-9.707031	-0.595703	0.356445	0.001953	-0.001953	0.003174	0.	0.	0.
2426.589	09:28:4.589	-9.65918	-0.609375	0.365234	0.005127	0.	0.005127	0.	0.	0.
2426.629	09:28:4.629	-9.664062	-0.599609	0.384766	0.008301	-0.001953	0.005127	0.	0.	0.
2426.789	09:28:4.789	-9.597656	-0.585938	0.332031	0.003174	0.000977	0.003174	0.	0.	0.
2426.949	09:28:4.949	-9.697266	-0.561523	0.356445	0.007324	-0.001953	0.005127	0.	0.	0.
2427.069	09:28:5.069	-9.702148	-0.571289	0.408203	0.005127	-0.003174	0.003174	0.	0.	0.
2427.150	09:28:5.150	-9.740234	-0.52832	0.365234	0.006348	0.000977	0.000977	0.	0.	0.
2427.308	09:28:5.308	-9.645508	-0.614258	0.323242	0.003174	-0.000977	0.005127	0.	0.	0.
2427.469	09:28:5.469	-9.692383	-0.571289	0.370117	0.001953	-0.000977	0.006348	0.	0.	0.
2427.550	09:28:5.550	-9.735352	-0.59082	0.280273	-0.000977	0.000977	0.006348	0.	0.	0.
2427.709	09:28:5.709	-9.55957	-0.552734	0.255859	0.001953	-0.005127	0.001953	0.	0.	0.
2428.108	09:28:6.108	-9.816406	-0.595703	0.356445	0.003174	0.	0.001953	0.	0.	0.
2428.348	09:28:6.348	-9.75	-0.557617	0.308594	0.003174	-0.00415	0.001953	0.	0.	0.
2429.029	09:28:7.029	-9.726562	-0.566406	0.327148	0.005127	0.	0.00415	0.	0.	0.
2429.710	09:28:7.710	-9.887695	-0.652344	0.389648	0.005127	-0.003174	0.001953	0.	0.	0.
2429.909	09:28:7.909	-9.621094	-0.52832	0.356445	0.001953	-0.007324	0.00415	0.	0.	0.
2430.111	09:28:8.111	-9.621094	-0.576172	0.356445	0.005127	-0.003174	0.001953	0.	0.	0.
2430.309	09:28:8.309	-9.621094	-0.614258	0.332031	0.007324	0.	0.00415	0.	0.	0.
2430.470	09:28:8.470	-9.673828	-0.599609	0.356445	0.005127	0.003174	0.007324	0.	0.	0.
2430.550	09:28:8.550	-9.754883	-0.633789	0.34668	0.007324	-0.000977	0.001953	0.	0.	0.
2430.668	09:28:8.668	-9.602539	-0.566406	0.341797	0.005127	-0.003174	0.005127	0.	0.	0.
2430.789	09:28:8.789	-9.678711	-0.614258	0.327148	0.005127	-0.003174	0.000977	0.	0.	0.
2431.308	09:28:9.308	-9.655273	-0.619141	0.327148	0.006348	-0.000977	0.005127	0.	0.	0.
2431.470	09:28:9.470	-9.716797	-0.552734	0.341797	0.008301	0.	0.00415	0.	0.	0.
2431.708	09:28:9.708	-9.655273	-0.557617	0.318359	0.003174	0.000977	0.001953	0.	0.	0.
2431.792	09:28:9.792	-9.683594	-0.547852	0.313477	0.003174	0.	0.003174	0.	0.	0.
2431.910	09:28:9.910	-9.655273	-0.585938	0.432617	0.006348	-0.003174	0.005127	0.	0.	0.
2432.108	09:28:10.108	-9.759766	-0.557617	0.275391	0.006348	-0.000977	0.001953	0.	0.	0.
2432.349	09:28:10.349	-9.692383	-0.595703	0.265625	0.007324	0.	0.005127	0.	0.	0.
2432.509	09:28:10.509	-9.673828	-0.561523	0.370117	0.00415	0.001953	0.006348	0.	0.	0.
2432.670	09:28:10.670	-9.75	-0.485352	0.356445	0.	-0.000977	0.001953	0.	0.	0.
2432.911	09:28:10.911	-9.806641	-0.619141	0.361328	0.003174	-0.00415	0.00415	0.	0.	0.
2433.029	09:28:11.029	-9.707031	-0.533203	0.365234	0.00415	-0.003174	0.005127	0.	0.	0.
2433.109	09:28:11.109	-9.655273	-0.566406	0.34668	0.007324	-0.000977	0.003174	0.	0.	0.
2433.268	09:28:11.268	-9.617188	-0.538086	0.351562	0.003174	-0.000977	0.003174	0.	0.	0.
2433.389	09:28:11.389	-9.645508	-0.59082	0.260742	0.00415	-0.001953	0.00415	0.	0.	0.
2433.591	09:28:11.591	-9.65918	-0.599609	0.365234	0.006348	-0.003174	0.00415	0.	0.	0.
2433.709	09:28:11.709	-9.65918	-0.538086	0.336914	0.006348	-0.003174	0.00415	0.	0.	0.
2433.828	09:28:11.828	-9.55957	-0.557617	0.303711	0.006348	-0.003174	0.003174	0.	0.	0.
2434.189	09:28:12.189	-9.569336	-0.599609	0.356445	0.005127	0.	0.005127	0.	0.	0.
2434.630	09:28:12.630	-9.678711	-0.547852	0.375	0.00415	-0.001953	0.003174	0.	0.	0.
